COD_EST,FECHA,T_MED,LLUVIA
AL008,2012-07-16T00:00:00,20.74792,0
AL008,2012-07-17T00:00:00,20.72458,0
AL008,2012-07-18T00:00:00,21.8875,0
AL008,2012-07-19T00:00:00,24.20917,0
AL008,2012-07-20T00:00:00,27.63126,0
AL008,2012-07-21T00:00:00,24.94875,0
AL008,2012-07-22T00:00:00,22.32958,0
AL008,2012-07-23T00:00:00,20.96,0
AL008,2012-07-24T00:00:00,19.79208,0
AL008,2012-07-25T00:00:00,22.66833,0
AL008,2012-07-26T00:00:00,22.68167,0
AL008,2012-07-27T00:00:00,22.06959,11.4
AL008,2012-07-28T00:00:00,22.97583,0
AL008,2012-07-29T00:00:00,23.87167,0
AL008,2012-07-30T00:00:00,24.525,0
AL008,2012-07-31T00:00:00,26.68833,0
AL008,2012-08-01T00:00:00,30.89875,0
AL008,2012-08-02T00:00:00,30.85875,0
AL008,2012-08-03T00:00:00,28.70167,0
AL008,2012-08-04T00:00:00,26.83667,0
AL008,2012-08-05T00:00:00,24.99084,0
AL008,2012-08-06T00:00:00,21.965,0
AL008,2012-08-07T00:00:00,20.76792,0
AL008,2012-08-08T00:00:00,22.25833,0
AL008,2012-08-09T00:00:00,27.93708,0
AL008,2012-08-10T00:00:00,29.81042,0
AL008,2012-08-11T00:00:00,31.62291,0
AL008,2012-08-12T00:00:00,28.80375,0
AL008,2012-08-13T00:00:00,24.88416,0
AL008,2012-08-14T00:00:00,24.5575,0
AL008,2012-08-15T00:00:00,24.605,0
AL008,2012-08-16T00:00:00,25.59625,0
AL008,2012-08-17T00:00:00,27.03625,0
AL008,2012-08-18T00:00:00,26.75625,0
AL008,2012-08-19T00:00:00,26.9375,0
AL008,2012-08-20T00:00:00,25.78375,0
AL008,2012-08-21T00:00:00,27.25583,0
AL008,2012-08-22T00:00:00,27.38125,0
AL008,2012-08-23T00:00:00,26.65084,0
AL008,2012-08-24T00:00:00,25.90792,0
AL008,2012-08-25T00:00:00,24.41958,0
AL008,2012-08-26T00:00:00,23.64833,0
AL008,2012-08-27T00:00:00,22.63583,0
AL008,2012-08-28T00:00:00,24.99542,0
AL008,2012-08-29T00:00:00,25.22833,0
AL008,2012-08-30T00:00:00,24.29083,0.5
AL008,2012-08-31T00:00:00,18.49334,3
AL008,2012-09-01T00:00:00,19.11042,0
AL008,2012-09-02T00:00:00,16.48416,0
AL008,2012-09-03T00:00:00,16.80375,0
AL008,2012-09-04T00:00:00,17.00708,0
AL008,2012-09-05T00:00:00,17.16917,0
AL008,2012-09-06T00:00:00,18.46458,0
AL008,2012-09-07T00:00:00,18.90417,0
AL008,2012-09-08T00:00:00,19.72,0
AL008,2012-09-09T00:00:00,20.40167,0
AL008,2012-09-10T00:00:00,19.48292,0
AL008,2012-09-11T00:00:00,20.57958,0
AL008,2012-09-12T00:00:00,23.01583,0
AL008,2012-09-13T00:00:00,20.76625,0
AL008,2012-09-14T00:00:00,18.68709,0
AL008,2012-09-15T00:00:00,20.00542,0
AL008,2012-09-16T00:00:00,21.29375,0
AL008,2012-09-17T00:00:00,23.22708,0
AL008,2012-09-18T00:00:00,22.57875,0
AL008,2012-09-19T00:00:00,20.63917,0
AL008,2012-09-20T00:00:00,18.29625,0
AL008,2012-09-21T00:00:00,19.05375,0
AL008,2012-09-22T00:00:00,22.25083,0
AL008,2012-09-23T00:00:00,22.82375,0
AL008,2012-09-24T00:00:00,18.19042,0
AL008,2012-09-25T00:00:00,15.29166,0
AL008,2012-09-26T00:00:00,15.06333,0
AL008,2012-09-27T00:00:00,14.3575,2.5
AL008,2012-09-28T00:00:00,13.11917,38.6
AL008,2012-09-29T00:00:00,12.06208,0
AL008,2012-09-30T00:00:00,13.77625,0
AL008,2012-10-01T00:00:00,13.92738,0.1
AL008,2012-10-02T00:00:00,15.00642,0
AL008,2012-10-03T00:00:00,15.52,0
AL008,2012-10-04T00:00:00,17.19625,0
AL008,2012-10-05T00:00:00,16.71125,0
AL008,2012-10-06T00:00:00,17.33917,0.1
AL008,2012-10-07T00:00:00,19.12875,0.1
AL008,2012-10-08T00:00:00,20.25208,0
AL008,2012-10-09T00:00:00,20.84875,0
AL008,2012-10-10T00:00:00,20.18125,0
AL008,2012-10-11T00:00:00,18.14583,0
AL008,2012-10-12T00:00:00,15.85,0
AL008,2012-10-13T00:00:00,14.33833,0
AL008,2012-10-14T00:00:00,13.85875,0
AL008,2012-10-15T00:00:00,12.62417,0.6
AL008,2012-10-16T00:00:00,11.37962,0
AL008,2012-10-17T00:00:00,13.80458,0
AL008,2012-10-18T00:00:00,17.53249,0
AL008,2012-10-19T00:00:00,15.39917,0
AL008,2012-10-20T00:00:00,10.5825,11.6
AL008,2012-10-21T00:00:00,10.2125,1.6
AL008,2012-10-22T00:00:00,13.61583,0
AL008,2012-10-23T00:00:00,13.44375,0
AL008,2012-10-24T00:00:00,12.64958,4.2
AL008,2012-10-25T00:00:00,11.82125,6.5
AL008,2012-10-26T00:00:00,11.9275,3.3
AL008,2012-10-27T00:00:00,11.13083,0.3
AL008,2012-10-28T00:00:00,8.005917,0
AL008,2012-10-29T00:00:00,6.460791,0.1
AL008,2012-10-30T00:00:00,7.379833,11.5
AL008,2012-10-31T00:00:00,8.034123,0.1
AL008,2012-11-01T00:00:00,9.595582,0
AL008,2012-11-02T00:00:00,11.19,0
AL008,2012-11-03T00:00:00,15.37208,1.3
AL008,2012-11-04T00:00:00,16.9975,0.4
AL008,2012-11-05T00:00:00,11.54333,2.4
AL008,2012-11-06T00:00:00,7.285458,5.6
AL008,2012-11-07T00:00:00,7.944458,9.100001
AL008,2012-11-08T00:00:00,9.302624,0
AL008,2012-11-09T00:00:00,11.24375,2.8
AL008,2012-11-10T00:00:00,9.176374,0.1
AL008,2012-11-11T00:00:00,5.228875,13.4
AL008,2012-11-12T00:00:00,7.282167,7.1
AL008,2012-11-13T00:00:00,8.86675,0
AL008,2012-11-14T00:00:00,10.74667,0
AL008,2012-11-15T00:00:00,11.23875,0.8000001
AL008,2012-11-16T00:00:00,10.89208,0
AL008,2012-11-17T00:00:00,9.063041,4.1
AL008,2012-11-18T00:00:00,8.098252,0.1
AL008,2012-11-19T00:00:00,8.718209,0.2
AL008,2012-11-20T00:00:00,9.215791,0.2
AL008,2012-11-21T00:00:00,8.870959,0
AL008,2012-11-22T00:00:00,8.692876,0
AL008,2012-11-23T00:00:00,8.537624,0.2
AL008,2012-11-24T00:00:00,9.000751,0.1
AL008,2012-11-25T00:00:00,10.53238,0
AL008,2012-11-26T00:00:00,10.18729,1.3
AL008,2012-11-27T00:00:00,4.308333,0.4
AL008,2012-11-28T00:00:00,2.224625,0
AL008,2012-11-29T00:00:00,3.342083,0
AL008,2012-11-30T00:00:00,2.006042,0
AL008,2012-12-01T00:00:00,1.3895,0.2
AL008,2012-12-02T00:00:00,1.820208,0
AL008,2012-12-03T00:00:00,3.677834,0
AL008,2012-12-04T00:00:00,4.580084,0
AL008,2012-12-05T00:00:00,5.158333,0.1
AL008,2013-01-01T00:00:00,4.834791,0.3
AL008,2013-01-02T00:00:00,4.621208,0
AL008,2013-01-03T00:00:00,3.681333,0
AL008,2013-01-04T00:00:00,4.587167,0
AL008,2013-01-05T00:00:00,7.373125,0
AL008,2013-01-06T00:00:00,7.585667,0
AL008,2013-01-07T00:00:00,7.273125,0
AL008,2013-01-08T00:00:00,5.776125,0
AL008,2013-01-09T00:00:00,3.918875,0.1
AL008,2013-01-10T00:00:00,7.487334,0
AL008,2013-01-11T00:00:00,6.546791,0
AL008,2013-01-12T00:00:00,6.472208,0
AL008,2013-01-13T00:00:00,4.401875,0.4
AL008,2013-01-14T00:00:00,2.94375,0
AL008,2013-01-15T00:00:00,3.092916,0
AL008,2013-01-16T00:00:00,3.725291,0
AL008,2013-01-17T00:00:00,6.839251,0
AL008,2013-01-18T00:00:00,9.066084,5.399999
AL008,2013-01-19T00:00:00,6.403374,17.2
AL008,2013-01-20T00:00:00,2.941417,0.8
AL008,2013-01-21T00:00:00,4.77625,0.5
AL008,2013-01-22T00:00:00,2.545583,2.7
AL008,2013-01-23T00:00:00,0.7510833,0.5
AL008,2013-01-24T00:00:00,5.701084,0.3
AL008,2013-01-25T00:00:00,5.625084,0
AL008,2013-01-26T00:00:00,8.986042,0
AL008,2013-01-27T00:00:00,7.788626,0
AL008,2013-01-28T00:00:00,7.116333,0
AL008,2013-01-29T00:00:00,9.475542,0
AL008,2013-01-30T00:00:00,11.56513,0
AL008,2013-01-31T00:00:00,11.14654,0
AL008,2013-02-01T00:00:00,10.77229,0
AL008,2013-02-02T00:00:00,6.268167,1.6
AL008,2013-02-03T00:00:00,3.769833,0
AL008,2013-02-04T00:00:00,4.933916,0
AL008,2013-02-05T00:00:00,7.663334,0
AL008,2013-02-06T00:00:00,5.834167,0
AL008,2013-02-07T00:00:00,3.521667,0
AL008,2013-02-08T00:00:00,3.78725,0
AL008,2013-02-09T00:00:00,3.161542,0
AL008,2013-02-10T00:00:00,4.964,0
AL008,2013-02-11T00:00:00,2.357875,4.2
AL008,2013-02-12T00:00:00,1.950333,0
AL008,2013-02-13T00:00:00,5.668167,0
AL008,2013-02-14T00:00:00,9.400001,0
AL008,2013-02-15T00:00:00,8.503375,0
AL008,2013-02-16T00:00:00,7.567293,0
AL008,2013-02-17T00:00:00,6.614,0
AL008,2013-02-18T00:00:00,7.530624,0
AL008,2013-02-19T00:00:00,4.715874,2.5
AL008,2013-02-20T00:00:00,3.746458,0.6
AL008,2013-02-21T00:00:00,6.448124,0.6
AL008,2013-02-22T00:00:00,6.781167,10.3
AL008,2013-02-23T00:00:00,2.646959,1.6
AL008,2013-02-24T00:00:00,0.9494999,0
AL008,2013-02-25T00:00:00,0.8756666,0
AL008,2013-02-26T00:00:00,0.9872082,0
AL008,2013-02-27T00:00:00,-0.356125,0
AL008,2013-02-28T00:00:00,-1.181958,6.9
AL008,2013-03-01T00:00:00,1.483167,0.2
AL008,2013-03-02T00:00:00,3.348375,0
AL008,2013-03-03T00:00:00,3.674375,0.4
AL008,2013-03-04T00:00:00,2.496,6.3
AL008,2013-03-05T00:00:00,3.949083,3.7
AL008,2013-03-06T00:00:00,7.536167,0.9
AL008,2013-03-07T00:00:00,10.58104,4.1
AL008,2013-03-08T00:00:00,10.80092,0
AL008,2013-03-09T00:00:00,9.341292,1.2
AL008,2013-03-10T00:00:00,5.704958,1.3
AL008,2013-03-11T00:00:00,5.850459,0.3
AL008,2013-03-12T00:00:00,4.879416,9.200001
AL008,2013-03-13T00:00:00,1.941667,0.1
AL008,2013-03-14T00:00:00,2.489875,0
AL008,2013-03-15T00:00:00,5.071291,0
AL008,2013-03-16T00:00:00,8.302999,1
AL008,2013-03-17T00:00:00,10.50737,6.7
AL008,2013-03-18T00:00:00,9.257751,1
AL008,2013-03-19T00:00:00,7.798459,6.1
AL008,2013-03-20T00:00:00,7.618291,1
AL008,2013-03-21T00:00:00,7.331125,0
AL008,2013-03-22T00:00:00,9.238751,0
AL008,2013-03-23T00:00:00,7.327751,0
AL008,2013-03-24T00:00:00,5.863876,0.9000001
AL008,2013-03-25T00:00:00,6.753875,0
AL008,2013-03-26T00:00:00,9.239959,0.1
AL008,2013-03-27T00:00:00,10.254,0
AL008,2013-03-28T00:00:00,10.404,0
AL008,2013-03-29T00:00:00,10.67183,0
AL008,2013-03-30T00:00:00,12.04583,0.1
AL008,2013-03-31T00:00:00,9.840415,4.5
AL008,2013-04-01T00:00:00,8.744084,1.2
AL008,2013-04-02T00:00:00,7.46675,0
AL008,2013-04-03T00:00:00,7.026751,2
AL008,2013-04-04T00:00:00,7.273125,0
AL008,2013-04-05T00:00:00,6.788542,1
AL008,2013-04-06T00:00:00,5.403667,0
AL008,2013-04-07T00:00:00,7.837793,0
AL008,2013-04-08T00:00:00,9.788125,0
AL008,2013-04-09T00:00:00,11.51433,0
AL008,2013-04-10T00:00:00,12.51033,0
AL008,2013-04-11T00:00:00,14.17708,0
AL008,2013-04-12T00:00:00,12.62075,0
AL008,2013-04-13T00:00:00,12.50275,0
AL008,2013-04-14T00:00:00,13.31913,0
AL008,2013-04-15T00:00:00,15.91229,0
AL008,2013-04-16T00:00:00,17.09525,0
AL008,2013-04-17T00:00:00,17.315,0
AL008,2013-04-18T00:00:00,17.40262,0
AL008,2013-04-19T00:00:00,16.64583,0
AL008,2013-04-20T00:00:00,10.01075,0
AL008,2013-04-21T00:00:00,11.66071,0
AL008,2013-04-22T00:00:00,8.500793,1.7
AL008,2013-04-23T00:00:00,7.477583,0.1
AL008,2013-04-24T00:00:00,7.671709,0
AL008,2013-04-25T00:00:00,9.447751,1.8
AL008,2013-04-26T00:00:00,11.41329,0
AL008,2013-04-27T00:00:00,13.12125,0.3
AL008,2013-04-28T00:00:00,6.09725,12
AL008,2013-04-29T00:00:00,4.288083,4.2
AL008,2013-04-30T00:00:00,3.663708,8.4
AL008,2013-05-01T00:00:00,7.552333,0.1
AL008,2013-05-02T00:00:00,9.975543,0.1
AL008,2013-05-03T00:00:00,10.65525,0.3
AL008,2013-05-04T00:00:00,10.08996,0.8
AL008,2013-05-05T00:00:00,12.834,0.2
AL008,2013-05-06T00:00:00,15.73167,0
AL008,2013-05-07T00:00:00,18.15375,0
AL008,2013-05-08T00:00:00,19.7325,0
AL008,2013-05-09T00:00:00,20.22333,0
AL008,2013-05-10T00:00:00,18.14292,0
AL008,2013-05-11T00:00:00,16.11458,0
AL008,2013-05-12T00:00:00,12.53625,0
AL008,2013-05-13T00:00:00,14.31625,0
AL008,2013-05-14T00:00:00,15.50584,0.8
AL008,2013-05-15T00:00:00,12.74104,0
AL008,2013-05-16T00:00:00,9.544499,0
AL008,2013-05-17T00:00:00,8.598001,1.9
AL008,2013-05-18T00:00:00,6.823833,0.4
AL008,2013-05-19T00:00:00,8.707919,0.5
AL008,2013-05-20T00:00:00,8.629542,0.6
AL008,2013-05-21T00:00:00,7.156334,9.9
AL008,2013-05-22T00:00:00,11.65246,0.3
AL008,2013-05-23T00:00:00,15.59042,0
AL008,2013-05-24T00:00:00,16.8575,0
AL008,2013-05-25T00:00:00,17.09,0
AL008,2013-05-26T00:00:00,11.90437,0
AL008,2013-05-27T00:00:00,14.09,0
AL008,2013-05-28T00:00:00,12.68067,0
AL008,2013-05-29T00:00:00,12.96542,0
AL008,2013-05-30T00:00:00,13.15584,0.6
AL008,2013-05-31T00:00:00,13.72571,0
AL008,2013-06-01T00:00:00,14.47417,0
AL008,2013-06-02T00:00:00,15.20104,0
AL008,2013-06-03T00:00:00,15.18896,0
AL008,2013-06-04T00:00:00,16.36,0
AL008,2013-06-05T00:00:00,18.00333,0.4
AL008,2013-06-06T00:00:00,16.28208,0
AL008,2013-06-07T00:00:00,15.46496,0
AL008,2013-06-08T00:00:00,13.19917,0
AL008,2013-06-09T00:00:00,13.055,0
AL008,2013-06-10T00:00:00,16.34875,0
AL008,2013-06-11T00:00:00,19.60083,0
AL008,2013-06-12T00:00:00,21.645,0
AL008,2013-06-13T00:00:00,22.07833,0
AL008,2013-06-14T00:00:00,21.81167,0
AL008,2013-06-15T00:00:00,23.10042,0
AL008,2013-06-16T00:00:00,23.34125,0
AL008,2013-06-17T00:00:00,21.90833,0
AL008,2013-06-18T00:00:00,15.00958,0
AL008,2013-06-19T00:00:00,15.34708,0
AL008,2013-06-20T00:00:00,17.285,0
AL008,2013-06-21T00:00:00,17.63125,0
AL008,2013-06-22T00:00:00,17.62041,0
AL008,2013-06-23T00:00:00,19.99833,0
AL008,2013-06-24T00:00:00,18.7075,0
AL008,2013-06-25T00:00:00,18.0925,0
AL008,2013-06-26T00:00:00,16.8275,0
AL008,2013-06-27T00:00:00,16.38375,0
AL008,2013-06-28T00:00:00,16.37792,0
AL008,2013-06-29T00:00:00,17.88417,0
AL008,2013-06-30T00:00:00,18.55667,0
AL008,2013-07-01T00:00:00,18.94042,0
AL008,2013-07-02T00:00:00,19.18291,0.2
AL008,2013-07-03T00:00:00,22.35167,0
AL008,2013-07-04T00:00:00,21.805,0
AL008,2013-07-05T00:00:00,20.61167,0
AL008,2013-07-06T00:00:00,20.60084,0
AL008,2013-07-07T00:00:00,19.99625,0
AL008,2013-07-08T00:00:00,20.8625,0
AL008,2013-07-09T00:00:00,21.16708,4.6
AL008,2013-07-10T00:00:00,22.16208,8
AL008,2013-07-11T00:00:00,21.14292,0.2
AL008,2013-07-12T00:00:00,21.28584,0
AL008,2013-07-13T00:00:00,22.83583,0
AL008,2013-07-14T00:00:00,21.74208,0
AL008,2013-07-15T00:00:00,20.57709,0
AL008,2013-07-16T00:00:00,21.02916,0
AL008,2013-07-17T00:00:00,21.58625,0
AL008,2013-07-18T00:00:00,21.62375,0
AL008,2013-07-19T00:00:00,22.39375,0
AL008,2013-07-20T00:00:00,21.91708,0
AL008,2013-07-21T00:00:00,20.97708,0
AL008,2013-07-22T00:00:00,21.315,0
AL008,2013-07-23T00:00:00,22.52375,0
AL008,2013-07-24T00:00:00,23.90125,0
AL008,2013-07-25T00:00:00,24.52167,0
AL008,2013-07-26T00:00:00,25.25917,0
AL008,2013-07-27T00:00:00,24.37333,0
AL008,2013-07-28T00:00:00,21.68084,0
AL008,2013-07-29T00:00:00,21.11125,0
AL008,2013-07-30T00:00:00,21.525,0
AL008,2013-07-31T00:00:00,21.24084,0
AL008,2013-08-01T00:00:00,23.06125,0
AL008,2013-08-02T00:00:00,25.24125,0
AL008,2013-08-03T00:00:00,25.05375,0.6
AL008,2013-08-04T00:00:00,24.21291,0
AL008,2013-08-05T00:00:00,23.42292,3.4
AL008,2013-08-06T00:00:00,25.15791,0
AL008,2013-08-07T00:00:00,24.17459,0
AL008,2013-08-08T00:00:00,22.1875,0
AL008,2013-08-09T00:00:00,21.33917,0
AL008,2013-08-10T00:00:00,21.81625,0
AL008,2013-08-11T00:00:00,22.545,0
AL008,2013-08-12T00:00:00,22.05958,0
AL008,2013-08-13T00:00:00,21.61083,0
AL008,2013-08-14T00:00:00,20.85208,0
AL008,2013-08-15T00:00:00,21.765,0
AL008,2013-08-16T00:00:00,22.97417,0
AL008,2013-08-17T00:00:00,21.595,0
AL008,2013-08-18T00:00:00,22.50583,0
AL008,2013-08-19T00:00:00,23.42792,0
AL008,2013-08-20T00:00:00,22.88541,0
AL008,2013-08-21T00:00:00,21.75625,0
AL008,2013-08-22T00:00:00,24.98875,0
AL008,2013-08-23T00:00:00,25.12292,0
AL008,2013-08-24T00:00:00,22.475,0
AL008,2013-08-25T00:00:00,21.78333,0
AL008,2013-08-26T00:00:00,20.18625,2.6
AL008,2013-08-27T00:00:00,18.47917,0.2
AL008,2013-08-28T00:00:00,18.31875,19.4
AL008,2013-08-29T00:00:00,14.41083,9.400001
AL008,2013-08-30T00:00:00,14.46583,5.4
AL008,2013-08-31T00:00:00,15.85458,0.2
AL008,2013-09-01T00:00:00,16.11958,0.2
AL008,2013-09-02T00:00:00,16.63083,0.2
AL008,2013-09-03T00:00:00,17.55333,0
AL008,2013-09-04T00:00:00,16.90667,0.2
AL008,2013-09-05T00:00:00,16.735,0
AL008,2013-09-06T00:00:00,18.5825,0.2
AL008,2013-09-07T00:00:00,16.57,7.6
AL008,2013-09-08T00:00:00,16.17125,0.2
AL008,2013-09-09T00:00:00,14.19542,34.4
AL008,2013-09-10T00:00:00,17.11834,0
AL008,2013-09-11T00:00:00,17.25,0.2
AL008,2013-09-12T00:00:00,17.22042,0
AL008,2013-09-13T00:00:00,17.24333,0
AL008,2013-09-14T00:00:00,16.55042,0
AL008,2013-09-15T00:00:00,19.94875,0
AL008,2013-09-16T00:00:00,20.785,0
AL008,2013-09-17T00:00:00,21.2,0
AL008,2013-09-18T00:00:00,18.23,23.8
AL008,2013-09-19T00:00:00,18.8875,0
AL008,2013-09-20T00:00:00,17.66042,0
AL008,2013-09-21T00:00:00,16.57625,0.2
AL008,2013-09-22T00:00:00,15.79667,0.2
AL008,2013-09-23T00:00:00,15.17459,0.2
AL008,2013-09-24T00:00:00,18.75083,0
AL008,2013-09-25T00:00:00,19.00333,0
AL008,2013-09-26T00:00:00,19.48584,0
AL008,2013-09-27T00:00:00,19.86375,0
AL008,2013-09-28T00:00:00,17.24667,0
AL008,2013-09-29T00:00:00,15.21125,0.2
AL008,2013-09-30T00:00:00,17.84125,0
AL008,2013-10-01T00:00:00,20.65417,0
AL008,2013-10-02T00:00:00,20.4225,0
AL008,2013-10-03T00:00:00,20.37375,0.2
AL008,2013-10-04T00:00:00,18.16333,0
AL008,2013-10-05T00:00:00,17.41083,0
AL008,2013-10-06T00:00:00,15.94958,0
AL008,2013-10-07T00:00:00,15.80167,0
AL008,2013-10-08T00:00:00,15.47333,0
AL008,2013-10-09T00:00:00,13.96958,0
AL008,2013-10-10T00:00:00,14.06479,0
AL008,2013-10-11T00:00:00,16.395,0
AL008,2013-10-12T00:00:00,15.98083,0
AL008,2013-10-13T00:00:00,14.80046,0
AL008,2013-10-14T00:00:00,15.23162,0
AL008,2013-10-15T00:00:00,17.3125,0
AL008,2013-10-16T00:00:00,18.2775,0
AL008,2013-10-17T00:00:00,16.5675,0
AL008,2013-10-18T00:00:00,17.35917,0
AL008,2013-10-19T00:00:00,15.90417,0
AL008,2013-10-20T00:00:00,15.86208,0
AL008,2013-10-21T00:00:00,14.64667,0
AL008,2013-10-22T00:00:00,14.57317,0.2
AL008,2013-10-23T00:00:00,15.02792,0
AL008,2013-10-24T00:00:00,14.91125,0
AL008,2013-10-25T00:00:00,15.87083,0
AL008,2013-10-26T00:00:00,16.37874,0
AL008,2013-10-27T00:00:00,15.36042,0
AL008,2013-10-28T00:00:00,17.12625,0
AL008,2013-10-29T00:00:00,14.4425,0
AL008,2013-10-30T00:00:00,8.948833,0
AL008,2013-10-31T00:00:00,8.148334,0
AL008,2013-11-01T00:00:00,9.921334,0
AL008,2013-11-02T00:00:00,14.0655,0
AL008,2013-11-03T00:00:00,14.18333,0
AL008,2013-11-04T00:00:00,10.68833,0
AL008,2013-11-05T00:00:00,12.47917,0
AL008,2013-11-06T00:00:00,15.50375,0
AL008,2013-11-07T00:00:00,14.2535,0
AL008,2013-11-08T00:00:00,11.58167,0
AL008,2013-11-09T00:00:00,11.29304,0
AL008,2013-11-10T00:00:00,10.71867,0
AL008,2013-11-11T00:00:00,13.31917,0
AL008,2013-11-12T00:00:00,11.12254,0
AL008,2013-11-13T00:00:00,9.036082,17
AL008,2013-11-14T00:00:00,9.184794,1
AL008,2013-11-15T00:00:00,6.405542,0
AL008,2013-11-16T00:00:00,2.219084,0
AL008,2013-11-17T00:00:00,1.628125,0.2
AL008,2013-11-18T00:00:00,2.496792,0
AL008,2013-11-19T00:00:00,6.040708,0
AL008,2013-11-20T00:00:00,4.203542,0
AL008,2013-11-21T00:00:00,3.485458,0
AL008,2013-11-22T00:00:00,3.92825,0
AL008,2013-11-23T00:00:00,3.323792,0
AL008,2013-11-24T00:00:00,2.043709,0
AL008,2013-11-25T00:00:00,3.344083,0
AL008,2013-11-26T00:00:00,2.176,0
AL008,2013-11-27T00:00:00,1.555833,1
AL008,2013-11-28T00:00:00,0.6837084,1.2
AL008,2013-11-29T00:00:00,0.4042085,0
AL008,2013-11-30T00:00:00,2.705709,0.2
AL008,2013-12-01T00:00:00,3.245542,0
AL008,2013-12-02T00:00:00,2.729292,0
AL008,2013-12-03T00:00:00,2.439125,0.2
AL008,2013-12-04T00:00:00,4.594124,0.2
AL008,2013-12-05T00:00:00,4.932875,0.2
AL008,2013-12-06T00:00:00,3.886958,0
AL008,2013-12-07T00:00:00,2.865375,0.2
AL008,2013-12-08T00:00:00,3.517249,0
AL008,2013-12-09T00:00:00,4.685167,0.2
AL008,2013-12-10T00:00:00,3.011667,0
AL008,2013-12-11T00:00:00,5.311958,0
AL008,2013-12-12T00:00:00,3.999625,0.2
AL008,2013-12-13T00:00:00,6.86975,0
AL008,2013-12-14T00:00:00,6.176917,0
AL008,2013-12-15T00:00:00,3.31425,0
AL008,2013-12-16T00:00:00,2.196583,0.2
AL008,2013-12-17T00:00:00,4.092583,0.2
AL008,2013-12-18T00:00:00,5.974543,0
AL008,2013-12-19T00:00:00,6.205375,10.8
AL008,2013-12-20T00:00:00,3.976,0.4
AL008,2013-12-21T00:00:00,4.7525,0
AL008,2013-12-22T00:00:00,4.002458,0.2
AL008,2013-12-23T00:00:00,5.524084,0
AL008,2013-12-24T00:00:00,6.820583,0
AL008,2013-12-25T00:00:00,6.390958,34.80001
AL008,2013-12-26T00:00:00,3.6875,2.2
AL008,2013-12-27T00:00:00,7.095625,0
AL008,2013-12-28T00:00:00,6.578042,0
AL008,2013-12-29T00:00:00,3.393958,0
AL008,2013-12-30T00:00:00,3.170834,0
AL008,2013-12-31T00:00:00,5.821041,0
AL008,2014-01-01T00:00:00,7.591707,0
AL008,2014-01-02T00:00:00,8.298917,0
AL008,2014-01-03T00:00:00,10.21425,0
AL008,2014-01-04T00:00:00,8.825875,6.2
AL008,2014-01-05T00:00:00,4.954626,0
AL008,2014-01-06T00:00:00,7.872834,0
AL008,2014-01-07T00:00:00,8.040916,0
AL008,2014-01-08T00:00:00,6.633708,0
AL008,2014-01-09T00:00:00,5.734084,0
AL008,2014-01-10T00:00:00,5.393626,0
AL008,2014-01-11T00:00:00,5.657708,0
AL008,2014-01-12T00:00:00,8.009127,0
AL008,2014-01-13T00:00:00,5.752209,0.8
AL008,2014-01-14T00:00:00,4.248291,0
AL008,2014-01-15T00:00:00,7.262291,0
AL008,2014-01-16T00:00:00,6.341417,0.2
AL008,2014-01-17T00:00:00,4.184124,0
AL008,2014-01-18T00:00:00,4.166958,5.2
AL008,2014-01-19T00:00:00,0.6938749,10.2
AL008,2014-01-20T00:00:00,1.52525,0
AL008,2014-01-21T00:00:00,2.407917,0
AL008,2014-01-22T00:00:00,5.170834,0.8
AL008,2014-01-23T00:00:00,4.529541,1.4
AL008,2014-01-24T00:00:00,4.899792,0
AL008,2014-01-25T00:00:00,8.471208,0
AL008,2014-01-26T00:00:00,8.801916,0
AL008,2014-01-27T00:00:00,7.004292,0
AL008,2014-01-28T00:00:00,2.965501,0
AL008,2014-01-29T00:00:00,3.902833,0.6
AL008,2014-01-30T00:00:00,2.512333,0
AL008,2014-01-31T00:00:00,3.681875,0
AL008,2014-02-01T00:00:00,6.1795,0
AL008,2014-02-02T00:00:00,2.953666,0
AL008,2014-02-03T00:00:00,2.411584,0
AL008,2014-02-04T00:00:00,3.607667,0
AL008,2014-02-05T00:00:00,8.221084,6.4
AL008,2014-02-06T00:00:00,11.16342,1
AL008,2014-02-07T00:00:00,4.803333,1.4
AL008,2014-02-08T00:00:00,6.504667,0.8
AL008,2014-02-09T00:00:00,7.986708,2
AL008,2014-02-10T00:00:00,3.223917,5.4
AL008,2014-02-11T00:00:00,2.954041,0.2
AL008,2014-02-12T00:00:00,7.889709,0
AL008,2014-02-13T00:00:00,10.20629,0.2
AL008,2014-02-14T00:00:00,11.55321,0
AL008,2014-02-15T00:00:00,10.26446,0
AL008,2014-02-16T00:00:00,6.730459,0.8
AL008,2014-02-17T00:00:00,3.621917,0
AL008,2014-02-18T00:00:00,3.144583,0.6
AL008,2014-02-19T00:00:00,4.014833,0
AL008,2014-02-20T00:00:00,6.351707,0.2
AL008,2014-02-21T00:00:00,6.664542,0
AL008,2014-02-22T00:00:00,4.3545,0
AL008,2014-02-23T00:00:00,3.347542,0
AL008,2014-02-24T00:00:00,3.284792,0.2
AL008,2014-02-25T00:00:00,5.220251,0
AL008,2014-02-26T00:00:00,5.385166,0
AL008,2014-02-27T00:00:00,4.639208,0.6
AL008,2014-02-28T00:00:00,7.53525,0
AL008,2014-03-01T00:00:00,6.5185,3.2
AL008,2014-03-02T00:00:00,8.631461,1.6
AL008,2014-03-03T00:00:00,6.743542,2.8
