cod_est,FECHA,T_Med,Lluvia_acum
AL008,2022-11-18T00:00:00,9.09579166666667,2.2
AL008,2022-11-19T00:00:00,5.50229166666667,0.2
AL008,2022-11-20T00:00:00,7.58433333333333,0
AL008,2022-11-21T00:00:00,10.0175,1
AL008,2022-11-22T00:00:00,7.33541666666667,0
AL008,2022-11-23T00:00:00,11.2058333333333,0
AL008,2022-11-24T00:00:00,12.3566666666667,0
AL008,2022-11-25T00:00:00,11.035375,0
AL008,2022-11-26T00:00:00,8.20220833333333,0
AL008,2022-11-27T00:00:00,9.87491666666667,0
AL008,2022-11-28T00:00:00,8.38766666666667,0
AL008,2022-11-29T00:00:00,6.05458333333333,0
AL008,2022-11-30T00:00:00,5.61658333333333,0
AL008,2022-12-01T00:00:00,5.27495833333333,0
AL008,2022-12-02T00:00:00,5.875625,0
AL008,2022-12-03T00:00:00,6.04116666666667,0
AL008,2022-12-04T00:00:00,7.505625,0
AL008,2022-12-05T00:00:00,7.71345833333334,0.2
AL008,2022-12-06T00:00:00,8.95233333333333,6.2
AL008,2022-12-07T00:00:00,8.52770833333333,0
AL008,2022-12-08T00:00:00,8.77179166666667,0
AL008,2022-12-09T00:00:00,9.01420833333333,20.8
AL008,2022-12-10T00:00:00,8.39475,3.4
AL008,2022-12-11T00:00:00,10.0419583333333,4.8
AL008,2022-12-12T00:00:00,12.1525,0
AL008,2022-12-13T00:00:00,14.355,0.2
AL008,2022-12-14T00:00:00,12.0733333333333,7.4
AL008,2022-12-15T00:00:00,7.72091666666667,1.2
AL008,2022-12-16T00:00:00,7.078375,0.6
AL008,2022-12-17T00:00:00,7.63354166666667,0
AL008,2022-12-18T00:00:00,5.39154166666667,0.2
AL008,2022-12-19T00:00:00,5.37833333333333,0.2
AL008,2022-12-20T00:00:00,9.13729166666667,0.2
AL008,2022-12-21T00:00:00,9.68166666666667,0
AL008,2022-12-22T00:00:00,10.3159166666667,0
AL008,2022-12-23T00:00:00,11.9390833333333,0
AL008,2022-12-24T00:00:00,12.0025833333333,0
AL008,2022-12-25T00:00:00,11.7049166666667,0
AL008,2022-12-26T00:00:00,8.96166666666667,0
AL008,2022-12-27T00:00:00,7.88354166666667,0
AL008,2022-12-28T00:00:00,7.41375,0
AL008,2022-12-29T00:00:00,8.602125,0
AL008,2022-12-30T00:00:00,9.69958333333333,0
AL008,2022-12-31T00:00:00,8.985375,0
